num_class,seed,model,loglik_train,post_train,labels_train,p_entropy_train,NEC_train,AIC_train,BIC_train,avg_max_post_train,loglik_eval,post_eval,labels_eval,p_entropy_eval,NEC_eval,AIC_eval,BIC_eval,avg_max_post_eval,class_counts_train,class_counts_eval,init
5,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-740800.6022, device='cuda:0', dtype=torch.float64)","[[1.77046597e-08 6.96920307e-01 3.03079659e-01 1.68758450e-08
  1.50277360e-15]
 [8.39111694e-01 2.35371764e-06 1.60885934e-01 1.78179273e-08
  6.72160466e-16]
 [1.38549985e-02 1.19430061e-06 9.86143807e-01 9.46785576e-21
  7.80774589e-15]
 ...
 [9.71416528e-01 9.54234927e-06 2.85737272e-02 5.04076373e-08
  1.52096700e-07]
 [2.31368581e-09 2.04227417e-07 4.37173275e-01 5.62826517e-01
  2.04362128e-09]
 [8.91748807e-01 1.91124275e-08 1.08251160e-01 1.43515986e-08
  3.68682234e-16]]",[1 0 2 ... 0 3 0],0.371340937103516,"tensor(9.5747e-07, device='cuda:0', dtype=torch.float64)","tensor(1481641.2044, device='cuda:0', dtype=torch.float64)","tensor(1481849.4293, device='cuda:0', dtype=torch.float64)",0.831429065529824,"tensor(-82227.5039, device='cuda:0', dtype=torch.float64)","[[1.48053373e-10 8.89963918e-09 9.99999933e-01 5.23449883e-08
  5.68254384e-09]
 [1.17158588e-01 7.36925245e-13 2.47943697e-01 6.34897714e-01
  9.76602653e-10]
 [2.31368581e-09 2.04227417e-07 4.37173275e-01 5.62826517e-01
  2.04362128e-09]
 ...
 [1.30462648e-02 5.58830410e-14 9.86953628e-01 1.02754831e-07
  4.72560798e-09]
 [3.34306471e-01 4.23163342e-05 6.65651213e-01 1.57182251e-13
  4.33546018e-15]
 [4.35202064e-02 1.23528998e-11 9.56474566e-01 5.22206789e-06
  5.87318391e-09]]",[2 3 3 ... 2 2 2],0.37092919528315066,"tensor(3.9813e-07, device='cuda:0', dtype=torch.float64)","tensor(164495.0078, device='cuda:0', dtype=torch.float64)","tensor(164659.2889, device='cuda:0', dtype=torch.float64)",0.8316697399789751,"{0: 35506, 1: 27287, 2: 89007, 3: 78193, 4: 15555}","{0: 3924, 1: 3044, 2: 9855, 3: 8791, 4: 1670}",huang
6,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-740785.3132, device='cuda:0', dtype=torch.float64)","[[2.49786617e-08 6.89698156e-01 3.10301786e-01 1.64398596e-08
  1.62803850e-08 9.37863807e-15]
 [8.33372117e-01 1.42749671e-05 1.66609410e-01 1.85703737e-08
  4.17944499e-06 4.14681745e-15]
 [1.14100459e-02 7.68491905e-07 9.88589170e-01 1.00325303e-21
  1.52687128e-08 4.70841084e-14]
 ...
 [1.19866564e-06 1.92556016e-07 3.83280446e-02 6.38048474e-08
  9.61669666e-01 8.34383655e-07]
 [1.94398657e-09 1.50608228e-07 4.43277336e-01 5.56722505e-01
  2.39728547e-09 3.35155890e-09]
 [8.87066702e-01 3.30673531e-08 1.12933216e-01 1.52571900e-08
  3.37643960e-08 2.26085842e-15]]",[1 0 2 ... 4 3 0],0.2893704754506725,"tensor(9.2167e-07, device='cuda:0', dtype=torch.float64)","tensor(1481618.6264, device='cuda:0', dtype=torch.float64)","tensor(1481868.4963, device='cuda:0', dtype=torch.float64)",0.870438754192221,"tensor(-82227.1846, device='cuda:0', dtype=torch.float64)","[[1.08829503e-10 5.73823237e-09 9.99999934e-01 5.04728820e-08
  1.77359665e-10 9.19057141e-09]
 [6.96096223e-02 3.34558000e-12 2.55444911e-01 6.74944805e-01
  6.60510549e-07 1.59048096e-09]
 [1.94398657e-09 1.50608228e-07 4.43277336e-01 5.56722505e-01
  2.39728547e-09 3.35155890e-09]
 ...
 [6.71697985e-03 2.19710748e-13 9.93282823e-01 1.05472496e-07
  8.42298724e-08 7.51753417e-09]
 [3.17440819e-01 3.14151058e-05 6.82527445e-01 1.72353345e-14
  3.21437394e-07 2.67428295e-14]
 [2.47119819e-02 6.86196910e-12 9.75287377e-01 5.83823425e-07
  4.73448012e-08 9.55952902e-09]]",[2 3 3 ... 2 2 2],0.28912823033652996,"tensor(3.8356e-07, device='cuda:0', dtype=torch.float64)","tensor(164502.3692, device='cuda:0', dtype=torch.float64)","tensor(164699.5066, device='cuda:0', dtype=torch.float64)",0.8705376176375387,"{0: 31728, 1: 27287, 2: 89007, 3: 78193, 4: 3778, 5: 15555}","{0: 3494, 1: 3044, 2: 9855, 3: 8791, 4: 430, 5: 1670}",huang
7,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-6): 7 x Categorical()
  )
)","tensor(-740785.7987, device='cuda:0', dtype=torch.float64)","[[8.15410434e-09 8.32403646e-01 1.67596317e-01 ... 1.54025643e-08
  5.94271655e-19 4.14212533e-16]
 [9.21185676e-01 2.42636578e-08 7.88142754e-02 ... 2.20217286e-08
  2.50330603e-19 3.10244265e-16]
 [4.56171290e-02 4.65733652e-10 9.54382870e-01 ... 6.45858044e-10
  3.89761767e-11 3.32541592e-23]
 ...
 [8.03895009e-08 1.38376371e-07 2.01494331e-02 ... 9.79850258e-01
  6.92364949e-11 8.96308840e-08]
 [5.81364150e-09 1.37169633e-08 2.44283564e-01 ... 1.53454427e-15
  1.98865072e-16 1.14217496e-08]
 [9.50981896e-01 2.04785797e-07 4.90175967e-02 ... 3.02076645e-07
  1.40599858e-19 2.05468799e-16]]",[1 0 2 ... 4 3 0],0.3139311057747602,"tensor(7.8270e-07, device='cuda:0', dtype=torch.float64)","tensor(1481627.5974, device='cuda:0', dtype=torch.float64)","tensor(1481919.1123, device='cuda:0', dtype=torch.float64)",0.8636751224189976,"tensor(-82227.4409, device='cuda:0', dtype=torch.float64)","[[6.45239491e-10 7.31412288e-10 9.99999942e-01 ... 1.06981845e-16
  7.24843705e-09 1.13455690e-15]
 [7.15089692e-01 4.35332114e-16 1.25076736e-01 ... 2.38880848e-15
  9.12072407e-17 9.31438553e-09]
 [5.81364150e-09 1.37169633e-08 2.44283564e-01 ... 1.53454427e-15
  1.98865072e-16 1.14217496e-08]
 ...
 [1.34204197e-01 3.92516828e-17 8.65795780e-01 ... 2.81607124e-16
  5.62145163e-09 1.56451715e-15]
 [6.38067279e-01 1.35595148e-08 3.61932693e-01 ... 1.43819589e-08
  1.66005834e-18 5.19713453e-16]
 [4.62573145e-01 2.27200448e-16 5.36413956e-01 ... 1.45696038e-15
  5.64858050e-16 1.45718328e-08]]",[2 0 3 ... 2 0 2],0.3135435598166546,"tensor(3.2265e-07, device='cuda:0', dtype=torch.float64)","tensor(164510.8817, device='cuda:0', dtype=torch.float64)","tensor(164740.8753, device='cuda:0', dtype=torch.float64)",0.8639819778574951,"{0: 68626, 1: 27287, 2: 82555, 3: 34455, 4: 3778, 5: 13273, 6: 15574}","{0: 7626, 1: 3044, 2: 9100, 3: 3939, 4: 430, 5: 1426, 6: 1719}",huang
8,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-740897.8247, device='cuda:0', dtype=torch.float64)","[[1.60266139e-09 9.99999992e-01 1.05867876e-09 ... 1.78271378e-26
  2.80254940e-14 1.50516995e-23]
 [9.99999887e-01 9.23829114e-08 1.69826191e-08 ... 6.87084618e-27
  1.97429221e-14 1.07028031e-16]
 [1.72181678e-09 5.41598482e-09 9.99999970e-01 ... 4.56759288e-18
  2.69659359e-22 2.19684537e-08]
 ...
 [2.02110318e-06 3.96346747e-08 2.28831211e-09 ... 4.47102290e-18
  3.32489812e-05 2.55931862e-30]
 [1.22710926e-09 2.19905389e-09 1.05255150e-09 ... 2.44193919e-17
  1.85090682e-09 2.86893234e-16]
 [9.99999992e-01 1.57164857e-09 5.49665344e-10 ... 3.96510193e-27
  1.40671109e-14 8.73310227e-17]]",[1 0 2 ... 4 3 0],0.13421174128724894,"tensor(2.5842e-07, device='cuda:0', dtype=torch.float64)","tensor(1481859.6493, device='cuda:0', dtype=torch.float64)","tensor(1482192.8092, device='cuda:0', dtype=torch.float64)",0.9345905420797262,"tensor(-82251.7940, device='cuda:0', dtype=torch.float64)","[[4.32553975e-10 1.58611390e-09 1.63887822e-09 ... 3.73854325e-09
  2.23641663e-17 1.83970320e-08]
 [8.59730334e-01 2.28112440e-16 1.89585144e-08 ... 1.05677840e-17
  1.46407454e-09 2.29061859e-09]
 [1.22710926e-09 2.19905389e-09 1.05255150e-09 ... 2.44193919e-17
  1.85090682e-09 2.86893234e-16]
 ...
 [5.13467965e-01 2.78766722e-16 5.00151896e-08 ... 2.74123714e-09
  2.99726840e-17 2.48870955e-01]
 [7.60559494e-09 1.16918240e-08 9.99999971e-01 ... 4.64537382e-26
  3.47496026e-14 5.33428469e-16]
 [5.85728034e-09 2.58607121e-17 9.99999967e-01 ... 6.40022513e-17
  2.30835438e-09 1.02266052e-08]]",[3 0 3 ... 0 2 2],0.13403440121458304,"tensor(1.0652e-07, device='cuda:0', dtype=torch.float64)","tensor(164567.5879, device='cuda:0', dtype=torch.float64)","tensor(164830.4377, device='cuda:0', dtype=torch.float64)",0.934641408659469,"{0: 81427, 1: 41002, 2: 32683, 3: 54983, 4: 6606, 5: 13273, 6: 15574}","{0: 8983, 1: 4564, 2: 3661, 3: 6162, 4: 769, 5: 1426, 6: 1719}",huang
9,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-8): 9 x Categorical()
  )
)","tensor(-740897.7380, device='cuda:0', dtype=torch.float64)","[[1.05084054e-09 9.99999994e-01 5.53147734e-10 ... 3.51489322e-16
  2.54658750e-24 2.24446651e-09]
 [9.99999972e-01 2.04950151e-08 3.64755364e-09 ... 2.47817901e-16
  4.47512519e-24 3.63681187e-09]
 [9.85997257e-10 3.00295203e-09 9.99999979e-01 ... 1.93769367e-24
  1.63865675e-08 9.02765006e-10]
 ...
 [9.82243912e-09 1.26304669e-08 3.86519266e-09 ... 8.22040592e-07
  1.22013527e-29 9.99999152e-01]
 [8.03456971e-10 1.38754301e-09 5.49208114e-10 ... 1.12528974e-09
  6.55366004e-17 3.00318993e-17]
 [9.99999994e-01 1.26969080e-09 4.61829581e-10 ... 1.76355428e-16
  3.52886392e-24 4.07191764e-09]]",[1 0 2 ... 8 3 0],0.1376799250411076,"tensor(2.2684e-07, device='cuda:0', dtype=torch.float64)","tensor(1481867.4761, device='cuda:0', dtype=torch.float64)","tensor(1482242.2810, device='cuda:0', dtype=torch.float64)",0.9374361376580355,"tensor(-82251.8390, device='cuda:0', dtype=torch.float64)","[[2.82907861e-10 1.00064754e-09 8.53783457e-10 ... 7.78294490e-18
  3.08407290e-09 5.40620777e-18]
 [8.57893599e-01 3.19083029e-17 4.06354504e-09 ... 8.90210023e-10
  1.29222482e-16 5.46005808e-17]
 [8.03456971e-10 1.38754301e-09 5.49208114e-10 ... 1.12528974e-09
  6.55366004e-17 3.00318993e-17]
 ...
 [5.11462466e-01 3.89615874e-17 1.06958211e-08 ... 1.04248228e-17
  1.02961826e-08 1.66419976e-17]
 [4.35315424e-09 6.47328098e-09 9.99999981e-01 ... 4.35529014e-16
  5.41325934e-16 7.79605144e-09]
 [3.35223023e-09 9.04641106e-18 9.99999967e-01 ... 1.40434332e-09
  1.40309837e-08 1.05062448e-16]]",[4 0 3 ... 0 2 2],0.137540191539575,"tensor(9.3275e-08, device='cuda:0', dtype=torch.float64)","tensor(164575.6780, device='cuda:0', dtype=torch.float64)","tensor(164871.3840, device='cuda:0', dtype=torch.float64)",0.9374663716182127,"{0: 81427, 1: 41002, 2: 32683, 3: 34455, 4: 22882, 5: 13273, 6: 15574, 8: 4252}","{0: 8983, 1: 4564, 2: 3661, 3: 3939, 4: 2501, 5: 1426, 6: 1719, 8: 491}",huang
2,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-1): 2 x Categorical()
  )
)","tensor(-748647.9648, device='cuda:0', dtype=torch.float64)","[[3.76826935e-01 6.23173065e-01]
 [2.04029359e-01 7.95970641e-01]
 [9.99999999e-01 9.15592095e-10]
 ...
 [2.56902973e-01 7.43097027e-01]
 [6.19051346e-01 3.80948654e-01]
 [1.41706459e-01 8.58293541e-01]]",[1 1 0 ... 1 0 1],0.11520032238816762,"tensor(7.3201e-07, device='cuda:0', dtype=torch.float64)","tensor(1497311.9296, device='cuda:0', dtype=torch.float64)","tensor(1497395.2196, device='cuda:0', dtype=torch.float64)",0.9392048811294924,"tensor(-83124.6452, device='cuda:0', dtype=torch.float64)","[[9.99997025e-01 2.97498094e-06]
 [4.07880059e-01 5.92119941e-01]
 [6.19051346e-01 3.80948654e-01]
 ...
 [9.99992982e-01 7.01810687e-06]
 [9.99810646e-01 1.89353735e-04]
 [9.99929531e-01 7.04690211e-05]]",[0 1 0 ... 0 0 0],0.11545388611878973,"tensor(2.9971e-07, device='cuda:0', dtype=torch.float64)","tensor(166265.2903, device='cuda:0', dtype=torch.float64)","tensor(166331.0028, device='cuda:0', dtype=torch.float64)",0.9390930918559255,"{0: 151107, 1: 94441}","{0: 16803, 1: 10481}",random
3,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-2): 3 x Categorical()
  )
)","tensor(-744944.8929, device='cuda:0', dtype=torch.float64)","[[1.01093942e-11 2.77961936e-11 1.00000000e+00]
 [5.42390276e-12 2.51251515e-11 1.00000000e+00]
 [1.00000000e+00 6.57543508e-22 3.09679455e-11]
 ...
 [9.33861296e-12 7.99438381e-11 1.00000000e+00]
 [1.68889754e-11 1.00000000e+00 2.36293994e-11]
 [3.67982020e-12 1.99628458e-11 1.00000000e+00]]",[2 2 0 ... 2 1 2],0.1974108408880046,"tensor(2.3230e-15, device='cuda:0', dtype=torch.float64)","tensor(1489913.7858, device='cuda:0', dtype=torch.float64)","tensor(1490038.7208, device='cuda:0', dtype=torch.float64)",0.909070436369084,"tensor(-82696.5867, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 3.02739465e-11 9.96617649e-22]
 [1.00245895e-11 1.00000000e+00 2.61413899e-11]
 [1.68889754e-11 1.00000000e+00 2.36293994e-11]
 ...
 [1.00000000e+00 5.10042437e-11 1.85755257e-21]
 [2.30019676e-11 2.95813802e-11 1.00000000e+00]
 [3.61085416e-11 1.00000000e+00 2.22033929e-11]]",[0 1 1 ... 0 2 1],0.1976119126202438,"tensor(9.5415e-16, device='cuda:0', dtype=torch.float64)","tensor(165417.1733, device='cuda:0', dtype=torch.float64)","tensor(165515.7420, device='cuda:0', dtype=torch.float64)",0.9089651355917822,"{0: 88263, 1: 88040, 2: 69245}","{0: 9765, 1: 9796, 2: 7723}",random
4,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-3): 4 x Categorical()
  )
)","tensor(-741136.2457, device='cuda:0', dtype=torch.float64)","[[9.71489603e-22 2.77961936e-11 1.00000000e+00 3.50975621e-11]
 [5.01480587e-22 2.51251515e-11 1.00000000e+00 2.03306375e-11]
 [6.10221243e-11 6.13615561e-22 2.63051990e-11 1.00000000e+00]
 ...
 [1.13458061e-21 7.99438381e-11 1.00000000e+00 5.97657223e-12]
 [2.34939750e-11 1.00000000e+00 2.36293994e-11 1.98189045e-21]
 [3.28404210e-22 1.99628458e-11 1.00000000e+00 1.46914357e-11]]",[2 2 3 ... 2 1 2],0.11568857201601945,"tensor(3.4949e-15, device='cuda:0', dtype=torch.float64)","tensor(1482304.4914, device='cuda:0', dtype=torch.float64)","tensor(1482471.0714, device='cuda:0', dtype=torch.float64)",0.9486113369098694,"tensor(-82275.7277, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 3.27609656e-11 9.81684416e-22 4.13099232e-11]
 [1.34167762e-11 1.00000000e+00 2.61413899e-11 1.27007509e-21]
 [2.34939750e-11 1.00000000e+00 2.36293994e-11 1.98189045e-21]
 ...
 [1.00000000e+00 5.73673530e-11 1.90176539e-21 4.63567725e-11]
 [2.26422393e-21 2.95813802e-11 1.00000000e+00 7.57708854e-11]
 [5.14522667e-11 1.00000000e+00 2.22033929e-11 4.02041625e-21]]",[0 1 1 ... 0 2 1],0.11559027049159723,"tensor(1.4440e-15, device='cuda:0', dtype=torch.float64)","tensor(164583.4555, device='cuda:0', dtype=torch.float64)","tensor(164714.8804, device='cuda:0', dtype=torch.float64)",0.9485829185182956,"{0: 59281, 1: 88040, 2: 69245, 3: 28982}","{0: 6540, 1: 9796, 2: 7723, 3: 3225}",random
5,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-741103.4261, device='cuda:0', dtype=torch.float64)","[[1.26859456e-21 2.77961936e-11 1.00000000e+00 3.50975621e-11
  4.32805101e-30]
 [1.73583504e-31 2.51251515e-11 1.00000000e+00 2.03306375e-11
  3.22014637e-20]
 [6.94943384e-11 6.13461090e-22 2.63051990e-11 1.00000000e+00
  6.26205254e-20]
 ...
 [1.52623280e-21 7.99438381e-11 1.00000000e+00 5.97657223e-12
  1.96187888e-28]
 [2.67579843e-11 1.00000000e+00 2.36293994e-11 1.98137642e-21
  1.33662903e-20]
 [4.28838142e-22 1.99628458e-11 1.00000000e+00 1.46914357e-11
  6.64248853e-30]]",[2 2 3 ... 2 1 2],0.16599538052682367,"tensor(6.3152e-15, device='cuda:0', dtype=torch.float64)","tensor(1482246.8522, device='cuda:0', dtype=torch.float64)","tensor(1482455.0772, device='cuda:0', dtype=torch.float64)",0.9225892427177765,"tensor(-82275.3773, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 3.29738948e-11 9.88313651e-22 4.15781784e-11
  7.30604797e-11]
 [4.05055661e-21 1.00000000e+00 2.61413898e-11 1.26975052e-21
  1.10020592e-10]
 [2.67579843e-11 1.00000000e+00 2.36293994e-11 1.98137642e-21
  1.33662903e-20]
 ...
 [2.51720505e-10 5.48310417e-11 1.81814270e-21 4.43070047e-11
  1.00000000e+00]
 [2.95667824e-21 2.95813802e-11 1.00000000e+00 7.57708854e-11
  1.82158625e-29]
 [5.86005113e-11 1.00000000e+00 2.22033929e-11 4.01937349e-21
  5.28609604e-20]]",[0 1 1 ... 4 2 1],0.16548381289919023,"tensor(2.6241e-15, device='cuda:0', dtype=torch.float64)","tensor(164590.7546, device='cuda:0', dtype=torch.float64)","tensor(164755.0357, device='cuda:0', dtype=torch.float64)",0.9228243072085643,"{0: 51736, 1: 88040, 2: 69245, 3: 28982, 4: 7545}","{0: 5728, 1: 9796, 2: 7723, 3: 3225, 4: 812}",random
6,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-741101.2079, device='cuda:0', dtype=torch.float64)","[[1.26817845e-21 3.46905428e-11 1.00000000e+00 3.50975621e-11
  4.32894266e-30 7.13818302e-21]
 [1.73527890e-31 3.49870181e-21 1.00000000e+00 2.03306375e-11
  3.22082205e-20 1.26249070e-10]
 [6.94943384e-11 9.61782654e-22 2.63051990e-11 1.00000000e+00
  6.26205254e-20 3.06517958e-30]
 ...
 [1.52574382e-21 1.00711245e-10 1.00000000e+00 5.97657223e-12
  1.96228306e-28 2.87027736e-19]
 [2.67938258e-11 1.00000000e+00 2.36691750e-11 1.98467383e-21
  1.33913439e-20 5.15251347e-11]
 [4.28697478e-22 2.49143205e-11 1.00000000e+00 1.46914357e-11
  6.64385698e-30 1.08879364e-20]]",[2 2 3 ... 2 1 2],0.1292210713946404,"tensor(9.2039e-15, device='cuda:0', dtype=torch.float64)","tensor(1482250.4158, device='cuda:0', dtype=torch.float64)","tensor(1482500.2857, device='cuda:0', dtype=torch.float64)",0.9406064725161973,"tensor(-82274.6019, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 4.13532805e-11 9.88336272e-22 4.15781784e-11
  7.30604797e-11 8.31413584e-21]
 [4.02311552e-21 1.10671561e-10 2.59731078e-11 1.26155259e-21
  1.09332991e-10 1.00000000e+00]
 [2.67938258e-11 1.00000000e+00 2.36691750e-11 1.98467383e-21
  1.33913439e-20 5.15251347e-11]
 ...
 [2.51720505e-10 7.67253163e-21 1.81817738e-21 4.43070047e-11
  9.99999999e-01 2.70514992e-10]
 [2.95570842e-21 3.69185130e-11 1.00000000e+00 7.57708854e-11
  1.82196153e-29 3.01529989e-20]
 [5.86789908e-11 1.00000000e+00 2.22407628e-11 4.02606160e-21
  5.29598276e-20 2.04516643e-10]]",[0 5 1 ... 4 2 1],0.12886144691889784,"tensor(3.8077e-15, device='cuda:0', dtype=torch.float64)","tensor(164597.2038, device='cuda:0', dtype=torch.float64)","tensor(164794.3411, device='cuda:0', dtype=torch.float64)",0.9407596821473119,"{0: 51736, 1: 70115, 2: 69245, 3: 28982, 4: 7545, 5: 17925}","{0: 5728, 1: 7893, 2: 7723, 3: 3225, 4: 812, 5: 1903}",random
7,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-6): 7 x Categorical()
  )
)","tensor(-741085.7414, device='cuda:0', dtype=torch.float64)","[[1.26553593e-21 3.47600476e-11 1.00000000e+00 ... 4.31992239e-30
  7.01244442e-21 7.25160121e-11]
 [1.74992149e-31 3.54266866e-21 1.46159350e-10 ... 3.24799991e-20
  1.25333144e-10 1.00000000e+00]
 [6.94943384e-11 9.65720094e-22 3.29385453e-11 ... 6.26205254e-20
  3.01747420e-30 4.04545453e-20]
 ...
 [1.61637337e-21 1.07130514e-10 9.99999999e-01 ... 2.07884315e-28
  2.99344700e-19 6.86537584e-10]
 [2.67938258e-11 1.00000000e+00 2.96503509e-11 ... 1.33913439e-20
  5.15251347e-11 8.59849414e-21]
 [4.27804197e-22 2.49642380e-11 1.00000000e+00 ... 6.63001310e-30
  1.06961462e-20 1.10648379e-10]]",[2 6 3 ... 2 1 2],0.07578330748498958,"tensor(1.2046e-14, device='cuda:0', dtype=torch.float64)","tensor(1482227.4829, device='cuda:0', dtype=torch.float64)","tensor(1482518.9978, device='cuda:0', dtype=torch.float64)",0.9672774441106979,"tensor(-82273.4160, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 4.13532805e-11 1.54705350e-21 ... 7.30604797e-11
  8.31413584e-21 1.79805945e-30]
 [4.02311552e-21 1.10671561e-10 4.70588259e-21 ... 1.09332991e-10
  1.00000000e+00 1.28758482e-10]
 [2.67938258e-11 1.00000000e+00 2.96503509e-11 ... 1.33913439e-20
  5.15251347e-11 8.59849414e-21]
 ...
 [2.51720505e-10 7.67253163e-21 4.11631836e-31 ... 9.99999999e-01
  2.70514992e-10 4.51386995e-20]
 [2.94954993e-21 3.69924861e-11 1.00000000e+00 ... 1.81816530e-29
  2.96219724e-20 3.06449582e-10]
 [5.86789908e-11 1.00000000e+00 2.78609805e-11 ... 5.29598276e-20
  2.04516643e-10 3.41441113e-20]]",[0 5 1 ... 4 2 1],0.07569174733776717,"tensor(4.9923e-15, device='cuda:0', dtype=torch.float64)","tensor(164602.8320, device='cuda:0', dtype=torch.float64)","tensor(164832.8256, device='cuda:0', dtype=torch.float64)",0.9672355534432031,"{0: 51736, 1: 70115, 2: 55417, 3: 28982, 4: 7545, 5: 17925, 6: 13828}","{0: 5728, 1: 7893, 2: 6243, 3: 3225, 4: 812, 5: 1903, 6: 1480}",random
8,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-741085.6966, device='cuda:0', dtype=torch.float64)","[[1.26494710e-21 3.47600476e-11 1.00000000e+00 ... 7.01244442e-21
  7.25160121e-11 3.67799002e-20]
 [1.74909394e-31 3.54266866e-21 1.46159350e-10 ... 1.25333144e-10
  1.00000000e+00 1.47640579e-10]
 [6.94695634e-11 9.65828880e-22 3.29417530e-11 ... 3.01781411e-30
  4.04702163e-20 2.85890745e-10]
 ...
 [1.61560897e-21 1.07130514e-10 9.99999999e-01 ... 2.99344700e-19
  6.86537584e-10 1.87012483e-19]
 [2.67938258e-11 1.00000000e+00 2.96503509e-11 ... 5.15251347e-11
  8.59849414e-21 1.49790740e-29]
 [4.27605146e-22 2.49642380e-11 1.00000000e+00 ... 1.06961462e-20
  1.10648379e-10 5.60711960e-20]]",[2 6 3 ... 2 1 2],0.06610711519972699,"tensor(1.4815e-14, device='cuda:0', dtype=torch.float64)","tensor(1482235.3932, device='cuda:0', dtype=torch.float64)","tensor(1482568.5532, device='cuda:0', dtype=torch.float64)",0.9705545386916381,"tensor(-82273.4047, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 4.13532805e-11 1.54702989e-21 ... 8.31413584e-21
  1.79853965e-30 4.36073692e-20]
 [4.02311552e-21 1.10671561e-10 4.70588259e-21 ... 1.00000000e+00
  1.28758482e-10 6.52930810e-20]
 [2.67938258e-11 1.00000000e+00 2.96503509e-11 ... 5.15251347e-11
  8.59849414e-21 1.49790740e-29]
 ...
 [2.51720505e-10 7.67253163e-21 4.11625555e-31 ... 2.70514992e-10
  4.51509267e-20 3.18663244e-10]
 [2.94817754e-21 3.69924861e-11 1.00000000e+00 ... 2.96219724e-20
  3.06449582e-10 1.55543583e-19]
 [5.86789908e-11 1.00000000e+00 2.78609805e-11 ... 2.04516643e-10
  3.41441113e-20 5.95241432e-29]]",[0 5 1 ... 4 2 1],0.06574792370308435,"tensor(6.1477e-15, device='cuda:0', dtype=torch.float64)","tensor(164610.8093, device='cuda:0', dtype=torch.float64)","tensor(164873.6591, device='cuda:0', dtype=torch.float64)",0.9706943496024877,"{0: 51736, 1: 70115, 2: 55417, 3: 24956, 4: 7545, 5: 17925, 6: 13828, 7: 4026}","{0: 5728, 1: 7893, 2: 6243, 3: 2763, 4: 812, 5: 1903, 6: 1480, 7: 462}",random
